unix,open,high,low,close
1641072420,47408.94,47408.94,47389.86,47389.86
1641072360,47432.64,47433.03,47406.46,47406.46
1641072300,47432.52,47439.53,47417.08,47429.03
1641072240,47461.92,47461.92,47436.13,47440.27
1641072180,47459.14,47470.71,47459.14,47461.36
1641072120,47474.37,47474.37,47436.62,47436.62
1641072060,47442.35,47476.25,47442.35,47474.68
1641072000,47448.84,47448.84,47439.85,47445.54
1641071940,47514.61,47514.61,47463.62,47478.57
1641071880,47521.59,47521.59,47517.52,47517.52
1641071820,47554.16,47558,47512.72,47512.72
1641071760,47522.62,47556,47522.62,47553.3
1641071700,47537.29,47537.29,47504.52,47522.62
1641071640,47470.14,47555.32,47463.04,47555.32
1641071580,47468.17,47468.97,47468.17,47468.97
1641071520,47453.35,47453.48,47441.1,47453.48
1641071460,47421.5,47452.02,47421.5,47452.02
1641071400,47420.06,47423.41,47420.06,47423.41
1641071340,47424.99,47429.53,47423.36,47423.36
1641071280,47419.46,47419.46,47414.28,47414.28
1641071220,47438.43,47438.43,47420.56,47420.56
1641071160,47410.4,47428.63,47406.77,47428.63
1641071100,47421.02,47428.63,47421.02,47427
1641071040,47402.09,47407.89,47402.09,47407.89
1641070980,47393.69,47400.9,47393.69,47400.9
1641070920,47423.4,47423.4,47411.76,47411.76
1641070860,47443.87,47443.87,47424.75,47431.2
1641070800,47443.87,47443.87,47443.87,47443.87
1641070740,47426.66,47426.66,47426.66,47426.66
1641070680,47444.18,47444.18,47428.95,47443.7
1641070620,47443.42,47443.42,47424.69,47424.69
1641070560,47425.38,47427.01,47416.59,47427.01
1641070500,47410.61,47425.52,47408.32,47425.52
1641070440,47384.13,47406.23,47384.13,47406.23
1641070380,47410.61,47410.61,47396.27,47409.8
1641070320,47386.81,47410.61,47386.81,47410.08
1641070260,47396.78,47396.78,47381.04,47381.04
1641070200,47414.97,47414.97,47410.54,47410.54
1641070140,47442.99,47442.99,47426.72,47426.72
1641070080,47475.42,47475.42,47434.52,47434.52
1641070020,47470.34,47490.87,47443.36,47483
1641069960,47453.92,47471.23,47439.9,47471.23
1641069900,47429.42,47455.9,47429.42,47453.92
1641069840,47434.7,47437.92,47417.96,47434.01
1641069780,47434.01,47434.01,47434.01,47434.01
1641069720,47436.59,47436.59,47418.36,47418.36
1641069660,47441.36,47445.08,47441.36,47441.45
1641069600,47452.67,47462.9,47448.4,47462.88
1641069540,47481.37,47486.78,47470.65,47470.65
1641069480,47502.42,47502.42,47468.2,47475.76
1641069420,47541.13,47541.13,47487.7,47508.56
1641069360,47539.84,47576.15,47527.65,47527.65
1641069300,47534.91,47539.84,47527.15,47539.84
1641069240,47548.33,47559.15,47548.33,47559.15
1641069180,47554.84,47554.84,47539.66,47539.66
1641069120,47549.89,47581.25,47518.73,47534.21
1641069060,47534.37,47550,47525.28,47550
1641069000,47435.8,47544.62,47435.8,47538.07
1641068940,47425.92,47447.87,47425.92,47443.89
1641068880,47416.58,47418.59,47416.58,47418.59
1641068820,47402.41,47402.41,47402.41,47402.41
1641068760,47401.72,47409.05,47400.52,47409.05
1641068700,47434.09,47454.96,47412.16,47412.16
1641068640,47393.05,47416.15,47393.05,47416.15
1641068580,47370.71,47384.04,47370.71,47384.04
1641068520,47371.53,47371.54,47370.71,47370.71
1641068460,47352.28,47379.24,47329.1,47379.24
1641068400,47348.04,47353.25,47342.75,47353.24
1641068340,47356.8,47356.8,47356.8,47356.8
1641068280,47303.22,47359.09,47301.75,47349.61
1641068220,47309.34,47324.34,47295.6,47324.34
1641068160,47283.74,47309.33,47283.74,47309.33
1641068100,47318.32,47318.32,47260,47285.78
1641068040,47340.24,47344.98,47340.24,47344.98
1641067980,47322.78,47335.46,47322.78,47329.05
1641067920,47347.88,47347.88,47325.96,47325.96
1641067860,47339.2,47339.2,47334.43,47334.43
1641067800,47348.24,47349.12,47320.75,47349.12
1641067740,47363.08,47369.14,47362.99,47369.14
1641067680,47353.41,47361.55,47346.57,47361.55
1641067620,47362.95,47362.99,47358.49,47361.78
1641067560,47352.16,47357.93,47352.16,47357.93
1641067500,47333.83,47374.53,47333.83,47350.37
1641067440,47321.76,47321.76,47321.65,47321.65
1641067380,47322.49,47322.49,47315.52,47321.77
1641067320,47334.51,47344.93,47334.51,47344.93
1641067260,47354.37,47354.38,47346.12,47346.12
1641067200,47350.03,47358.52,47350.03,47350.03
1641067140,47354.79,47354.79,47350.03,47350.03
1641067080,47359.75,47359.75,47339.01,47339.01
1641067020,47358.46,47369.77,47358.46,47359.57
1641066960,47349.71,47365.68,47319.16,47330.76
1641066900,47329.72,47346.14,47328.77,47346.14
1641066840,47329.53,47329.53,47329.53,47329.53
1641066780,47334.27,47338.92,47314.61,47314.61
1641066720,47343.66,47343.66,47334.27,47334.27
1641066660,47360.57,47360.57,47340.66,47340.66
1641066600,47344.99,47360.57,47344.99,47360.57
1641066540,47322.01,47329.75,47322.01,47329.75
1641066480,47301,47325.62,47301,47325.62
1641066420,47344.1,47345.5,47313.68,47313.68
1641066360,47328.83,47333.19,47328.83,47333.19
1641066300,47345.26,47345.26,47324.82,47328.83
1641066240,47378.77,47378.77,47320.82,47347.42
1641066180,47383.34,47383.34,47365.24,47365.24
1641066120,47328.82,47358.83,47305.95,47358.83
1641066060,47353.14,47356.05,47321.31,47328.24
1641066000,47345.68,47351.98,47343.22,47343.22
1641065940,47326.27,47349.23,47326.27,47343.22
1641065880,47368.17,47368.17,47315.63,47315.63
1641065820,47385.9,47385.9,47353.52,47365.18
1641065760,47366.9,47378.5,47358.17,47378.5
1641065700,47378.15,47378.15,47340,47360.35
1641065640,47384.02,47388.56,47358.75,47359.42
1641065580,47381.55,47381.55,47358.69,47358.69
1641065520,47395.77,47395.77,47358.19,47374.12
1641065460,47413.81,47423.18,47391.69,47393.73
1641065400,47401.74,47416.04,47401.74,47416.03
1641065340,47388.37,47405.27,47366,47378.28
1641065280,47413.74,47413.74,47376.75,47388.37
1641065220,47414.78,47414.78,47414.78,47414.78
1641065160,47413.08,47432,47391.29,47414.78
1641065100,47379.34,47413.08,47379.34,47394.67
1641065040,47444.18,47446.16,47360,47393.78
1641064980,47464.34,47464.34,47455.08,47460.69
1641064920,47495.36,47496.99,47471.57,47471.57
1641064860,47487.72,47487.72,47482.85,47482.85
1641064800,47464.61,47484.05,47464.61,47484.05
1641064740,47473.9,47485.92,47460.2,47481.59
1641064680,47457.85,47474.65,47453.62,47454.95
1641064620,47472.46,47474.22,47463.46,47474.22
1641064560,47471.53,47491.35,47463.03,47480.06
1641064500,47527.48,47535.94,47449.17,47449.17
1641064440,47525.87,47525.87,47521.62,47521.62
1641064380,47548.6,47548.6,47507.38,47507.38
1641064320,47532.27,47548.6,47532.27,47548.6
1641064260,47542.62,47542.62,47530.57,47530.57
1641064200,47546.12,47577.55,47546.12,47572.52
1641064140,47547.56,47566.42,47537.21,47537.21
1641064080,47603.88,47605.16,47557.8,47566.51
1641064020,47618.68,47618.68,47618.68,47618.68
1641063960,47640.11,47640.11,47640.11,47640.11
1641063900,47605.37,47640.11,47605.37,47640.11
1641063840,47603.22,47603.22,47603.22,47603.22
1641063780,47605.83,47615.33,47605.83,47615
1641063720,47614.61,47614.61,47576.01,47576.01
1641063660,47614.19,47618.25,47601.62,47617.05
1641063600,47609.27,47617.47,47609.27,47617.47
1641063540,47562.64,47587.72,47562.64,47587.72
1641063480,47626.39,47631.32,47560.39,47560.39
1641063420,47648.28,47648.28,47617.23,47617.23
1641063360,47604.16,47634.01,47591.03,47634.01
1641063300,47509.09,47592.29,47509.09,47592.29
1641063240,47555.45,47555.45,47504.03,47518.88
1641063180,47552.36,47554.14,47541.25,47554.14
1641063120,47547.4,47569.13,47533.32,47533.32
1641063060,47547.4,47547.4,47545.07,47547.4
1641063000,47527.53,47549.06,47522.35,47547.4
1641062940,47537.35,47537.35,47522.21,47535.79
1641062880,47549.06,47549.06,47504.46,47529.92
1641062820,47523.94,47546.3,47523.94,47546.3
1641062760,47505.72,47523.57,47505.72,47523.57
1641062700,47493.49,47500.73,47440.47,47479.97
1641062640,47497.95,47504.64,47478.79,47483.56
1641062580,47517.11,47517.52,47504.64,47516
1641062520,47540.63,47540.63,47540.63,47540.63
1641062460,47531.39,47549.06,47531.39,47540.63
1641062400,47506.63,47519.65,47506.63,47519.65
1641062340,47529.41,47529.41,47487.43,47494.9
1641062280,47500.85,47522.34,47473.33,47508.46
1641062220,47534.05,47534.05,47524.33,47524.33
1641062160,47479.04,47514.77,47479.04,47494.66
1641062100,47503.49,47533.27,47443.72,47481.48
1641062040,47517.22,47528.13,47471.53,47475.33
1641061980,47552.4,47585.98,47503.03,47503.03
1641061920,47655.8,47655.8,47560,47560
1641061860,47662.54,47662.96,47649.89,47651.29
1641061800,47653.59,47653.59,47649.57,47650
1641061740,47645.29,47662.62,47639.3,47662.62
1641061680,47649.97,47673.8,47649.97,47673.8
1641061620,47653.11,47653.11,47620.03,47632.86
1641061560,47700.87,47700.87,47664.66,47664.66
1641061500,47718.28,47718.28,47701.27,47701.27
1641061440,47716.89,47717.27,47701.77,47717.27
1641061380,47708.18,47723.16,47708.18,47723.16
1641061320,47717.21,47717.21,47703.71,47706.55
1641061260,47687.87,47713.21,47687.87,47706.38
1641061200,47692.03,47732.27,47692.03,47732.27
1641061140,47709.89,47714.81,47672.28,47685.62
1641061080,47713.04,47713.04,47710.67,47710.67
1641061020,47734.14,47736.69,47713.04,47713.04
1641060960,47777.53,47777.53,47756.04,47776.64
1641060900,47762.61,47783.1,47762.61,47783.1
1641060840,47754.23,47757.57,47753.44,47757.57
1641060780,47779.74,47779.74,47764.87,47767.1
1641060720,47813.1,47813.1,47776.86,47776.86
1641060660,47801.68,47831.63,47783.37,47831.63
1641060600,47816.03,47853.95,47781.78,47781.78
1641060540,47800,47816.28,47782.23,47816.28
1641060480,47779.56,47799.56,47774.78,47774.78
1641060420,47768.89,47786.25,47764.36,47786.25
1641060360,47744.29,47795.94,47744.29,47795.94
1641060300,47716.53,47749.6,47716.53,47749.6
1641060240,47723.04,47723.04,47723.04,47723.04
1641060180,47749.06,47751.64,47749.06,47751.64
1641060120,47726.48,47764.85,47706,47744.57
1641060060,47782.23,47782.23,47732.39,47732.39
1641060000,47810.18,47812.45,47781.22,47783.76
1641059940,47761.07,47783.92,47756.38,47777.11
1641059880,47725.7,47765.72,47725.7,47765.72
1641059820,47712.77,47723.9,47687.75,47723.9
1641059760,47758.42,47758.42,47706.57,47709.86
1641059700,47808.68,47808.68,47758.42,47758.42
1641059640,47810.41,47819.01,47789.9,47789.9
1641059580,47849.5,47849.5,47802.04,47802.04
1641059520,47846.08,47862.43,47835.35,47838.18
1641059460,47792.6,47801.49,47776.57,47801.49
1641059400,47777.79,47808.14,47770.3,47792.6
1641059340,47817.94,47817.94,47761.65,47803.91
1641059280,47874.74,47879.47,47854.25,47865.16
1641059220,47890.02,47901.26,47890.02,47901.26
1641059160,47920.51,47920.81,47880.32,47880.32
1641059100,47886.13,47960.98,47886.13,47929.01
1641059040,47869.44,47920.66,47835.55,47920.66
1641058980,47853.73,47913.83,47845.02,47869.36
1641058920,47875,47919,47871.68,47904.12
1641058860,47846.08,47869,47828.78,47844.9
1641058800,47784.54,47846.08,47784.54,47846.08
1641058740,47624.01,47781.81,47624.01,47781.18
1641058680,47520.02,47759.95,47520.02,47668.97
1641058620,47500.31,47520.02,47497.16,47497.16
1641058560,47453.17,47500.31,47453.17,47493.42
1641058500,47463.75,47463.75,47418.74,47454.98
1641058440,47446.1,47471.81,47446.1,47471.81
1641058380,47424.97,47446.1,47424.97,47442.91
1641058320,47415.26,47422.67,47394.44,47422.67
1641058260,47356.98,47416.67,47356.98,47416.67
1641058200,47349.58,47358.33,47349.58,47358.33
1641058140,47353.32,47363.07,47349.11,47363.07
1641058080,47349.49,47349.49,47329.82,47337.77
1641058020,47317.26,47322.22,47317.26,47322.22
1641057960,47297.67,47352.74,47297.67,47352.74
1641057900,47279.91,47297.67,47267.5,47297.67
1641057840,47277.68,47296.84,47269.51,47269.51
1641057780,47281.82,47282.91,47271.7,47271.7
1641057720,47289.65,47289.65,47280.57,47280.57
1641057660,47297.64,47302.11,47273.45,47274.79
1641057600,47295.49,47303.55,47259.71,47259.71
1641057540,47292,47302.74,47292,47302.74
1641057480,47292.61,47300.08,47292.61,47300.08
1641057420,47280.05,47291.37,47280.05,47291.37
1641057360,47283.95,47292.61,47266.55,47266.55
1641057300,47264.08,47281.31,47264.08,47281.31
1641057240,47274.55,47275.26,47269.46,47269.46
1641057180,47276.95,47281.84,47260.18,47260.18
1641057120,47289.46,47289.46,47275.61,47276.95
1641057060,47271.76,47271.76,47271.76,47271.76
1641057000,47316.01,47316.01,47298.19,47299.57
1641056940,47287.82,47304.19,47278.56,47304.19
1641056880,47311.69,47311.69,47311.69,47311.69
1641056820,47321.36,47325.96,47302.2,47307.73
1641056760,47364.89,47364.89,47340.61,47342.36
1641056700,47354.89,47374.83,47340.92,47340.92
1641056640,47337.58,47358.04,47337.58,47354.89
1641056580,47335.32,47356.85,47335.32,47356.85
1641056520,47348.39,47348.39,47320,47335.32
1641056460,47347.54,47358.47,47328.67,47343.44
1641056400,47299.12,47356.82,47299.12,47339.37
1641056340,47298.78,47298.78,47280.62,47280.62
1641056280,47280.19,47299.12,47277.99,47296.13
1641056220,47280.12,47299.12,47280.12,47299.12
1641056160,47310,47311.74,47281.9,47281.9
1641056100,47275.7,47316.98,47275.7,47313.9
1641056040,47327.53,47341.55,47296.22,47296.22
1641055980,47344.17,47344.17,47344.17,47344.17
1641055920,47369.56,47369.56,47317.87,47349.38
1641055860,47375.7,47390.34,47375.7,47390.34
1641055800,47364.56,47378.49,47363.27,47378.49
1641055740,47377.16,47380.07,47356.91,47375.5
1641055680,47374.19,47389.39,47372.65,47372.65
1641055620,47438.18,47438.18,47372.64,47372.64
1641055560,47458.77,47458.77,47446.97,47446.97
1641055500,47469.06,47475.82,47464.38,47475.82
1641055440,47447.62,47447.62,47447.62,47447.62
1641055380,47462.09,47462.09,47446.13,47446.13
1641055320,47460.6,47465.8,47450.79,47450.79
1641055260,47418.23,47434.27,47418.23,47419.71
1641055200,47445.03,47450.5,47412.64,47412.64
1641055140,47444.99,47445.12,47421.51,47445.12
1641055080,47439.37,47439.37,47407.83,47434.73
1641055020,47449.26,47449.26,47438.07,47442.05
1641054960,47497.06,47497.06,47445.37,47446.33
1641054900,47468.37,47499.64,47468.37,47499.64
1641054840,47481.64,47494.6,47475.57,47484.75
1641054780,47458.34,47481.64,47458.34,47481.64
1641054720,47440.44,47467.86,47440.44,47467.86
1641054660,47480.42,47490.17,47478.79,47490.17
1641054600,47511.54,47511.54,47473.01,47481.19
1641054540,47501,47548.99,47501,47530.88
1641054480,47447.51,47458.5,47447.51,47448.83
1641054420,47448.18,47474.36,47440.92,47474.36
1641054360,47392.8,47441.1,47392.8,47441.1
1641054300,47406.41,47406.41,47395.53,47395.53
1641054240,47398.7,47398.7,47385.6,47385.6
1641054180,47407.78,47417.72,47404.17,47404.17
1641054120,47385.36,47401.57,47380.2,47387.06
1641054060,47403.42,47421.79,47376.44,47378.98
1641054000,47413.3,47422.18,47392.16,47392.16
1641053940,47427.97,47427.97,47390.96,47390.96
1641053880,47397.01,47427.66,47397.01,47422.73
1641053820,47382.55,47412.46,47369.08,47412.46
1641053760,47401.08,47437.08,47400.84,47400.84
1641053700,47435.4,47436.44,47391.35,47403.88
1641053640,47394.73,47446.1,47394.73,47446.1
1641053580,47424.6,47440.69,47411.21,47426.38
1641053520,47434.6,47466.78,47434.6,47460.48
1641053460,47439.1,47469.31,47433.23,47433.23
1641053400,47380.23,47415.33,47378.53,47386.41
1641053340,47336.99,47410.57,47336.99,47362.26
1641053280,47325.58,47339.67,47316.93,47324.28
1641053220,47274.17,47301.93,47267.37,47301.93
1641053160,47330.99,47330.99,47274.36,47274.36
1641053100,47306.26,47330.99,47306.26,47330.99
1641053040,47281.74,47281.74,47257.12,47265.61
1641052980,47246.01,47246.01,47246.01,47246.01
1641052920,47245.68,47262.34,47200.56,47227.1
1641052860,47297.76,47310.42,47250,47250
1641052800,47281.24,47318.36,47281.24,47318.36
1641052740,47214.54,47245.54,47214.54,47225.91
1641052680,47218.86,47218.86,47197.21,47197.21
1641052620,47232.25,47239.38,47211.43,47211.43
1641052560,47240.56,47240.56,47178.46,47224.12
1641052500,47197.72,47244.2,47197.72,47244.2
1641052440,47224.7,47230.78,47203.31,47203.31
1641052380,47239.34,47239.34,47208.33,47208.33
1641052320,47237.43,47271.75,47223.2,47223.2
1641052260,47206.51,47224.25,47203.86,47203.86
1641052200,47200.24,47200.24,47146.4,47191.64
1641052140,47207.06,47235.96,47207.06,47208.89
1641052080,47238.56,47265.97,47200.7,47229.14
1641052020,47382.63,47382.63,47260.89,47260.89
1641051960,47377.55,47404.37,47362.21,47398.4
1641051900,47339.4,47378.28,47312.24,47378.28
1641051840,47339.4,47356.99,47339.4,47356.99
1641051780,47399.11,47402.08,47358.06,47358.06
1641051720,47395.73,47455.31,47395.73,47413.44
1641051660,47416.26,47416.26,47388.67,47390.72
1641051600,47375.35,47420.17,47356.06,47420.17
1641051540,47438.16,47438.16,47365.97,47365.97
1641051480,47288.49,47482.72,47288.49,47456.72
1641051420,47305.8,47316.33,47246.84,47294.7
1641051360,47309.06,47309.06,47254,47295.74
1641051300,47339.25,47339.25,47291.43,47309.06
1641051240,47216.07,47394.05,47216.07,47319.38
1641051180,47162.44,47196.57,47162.44,47181.54
1641051120,47028.56,47127.22,47028.56,47127.22
1641051060,47016.1,47034.44,47008.13,47034.39
1641051000,47033.47,47033.47,47009.44,47009.44
1641050940,47027.13,47027.13,47009.95,47009.95
1641050880,47008.61,47010.37,47008.61,47010.37
1641050820,47023.11,47032.53,47021.8,47021.8
1641050760,46994.5,47014.1,46994.5,47014.1
1641050700,47003.5,47003.5,46996.5,46996.5
1641050640,46990.35,47001.67,46987.37,46987.37
1641050580,46995.18,47000.4,46995.18,46999.85
1641050520,46988.78,46991.88,46988.78,46991.88
1641050460,46989.96,47001.08,46987.67,47001.08
1641050400,46976.59,46987.2,46969.25,46987.2
1641050340,46959.68,46959.69,46959.68,46959.69
1641050280,46975.96,46998.3,46975.96,46976.29
1641050220,46975.32,46996.3,46975.32,46993.5
1641050160,46948.54,46988.19,46948.54,46982.14
1641050100,46947.2,46947.2,46922.83,46939.65
1641050040,46975.39,46983.95,46956.96,46956.96
1641049980,46981.68,46982.11,46961.63,46962.84
1641049920,46972.19,46975.29,46960.74,46975.29
1641049860,46954.12,46958.99,46935.42,46958.99
1641049800,46977.3,46989.25,46957.54,46959.16
1641049740,46985.26,46985.26,46964.86,46964.86
1641049680,46985.82,46998.75,46985.82,46998.75
1641049620,46984.27,46998.5,46984.27,46998.5
1641049560,46981.55,47006.17,46981.55,46992.15
1641049500,46973.89,46989.2,46960.27,46980.58
1641049440,46959.34,46963.74,46959.34,46963.37
1641049380,46942.21,46959.39,46927.4,46959.39
1641049320,46893.65,46950.19,46893.65,46950.19
1641049260,46893.66,46898.61,46890.95,46898.61
1641049200,46917.47,46926.58,46880.56,46880.56
